id,name,price,photo
f440dbdf-ea2e-b3ed-519d-d35595acc35c,Fuente madera palo santo Mario Vega,780,d0c909_ffadd0c9856b4abea4540038ea1dab13~mv2_d_5892_3928_s_4_2.jpg
9f019c70-532b-f2e3-c1b6-823a21717467,Jabonera madera palo santo,550,d0c909_754b3dfdb47d4eb6b8034a10b2b5c036~mv2_d_5749_3833_s_4_2.jpg
59429f16-cc15-7b59-7025-16d9bede5263,Chal ocre Arminda hilado fino,8500,d0c909_057cefe664d54e27b26d8104a047a07c~mv2_d_5163_3808_s_4_2.jpg
80579d19-9681-600f-b581-ff7ab1c52000,Muñeca Lucinda I,360,d0c909_69b701c93ac745bfb5ef393e56cd0a59~mv2_d_6000_4000_s_4_2.jpg
efa72631-be5a-9fab-ccad-955a19171149,Muñeca Lucinda,500,d0c909_3cd03b53f32f492fb598af02e9ea4d60~mv2_d_6000_4000_s_4_2.jpg
70bbd56d-6bca-6118-a70b-368b082a8bae,Canasta Hilo Celia D 1,1200,d0c909_de642e7e60d641cf9774ebe628a876a0~mv2_d_5807_3871_s_4_2.jpg
50eeb560-c017-03aa-23ea-65ddd559a244,Ensaladera madera palo santo,2000,d0c909_c3da485b7a6246bbbefb509399d3d7f0~mv2_d_5879_3919_s_4_2.jpg
8dfb53bf-a2c4-8f01-01f4-9ad10a10b0df,Chal chico naranja hilado fino fino,5500,d0c909_d3973604ee0742ce89f44911036cae30~mv2_d_6000_4000_s_4_2.jpg
cc575413-9691-1806-1561-d8100ceef6e0,Chal marron Laurencia - hilado fino,7500,d0c909_57151aa281bd4814ae7513c41dee29f1~mv2_d_6000_4000_s_4_2.jpg
3d069a5a-fe46-4f42-c6fc-c03dfddf335d,Canasta Fibra Natural Metita,2800,d0c909_8cc45aa14be1464e8d6b48d767119377~mv2_d_5615_4000_s_4_2.jpg
800933fc-7641-044e-9524-70e7b935e8e3,Canasta Hilo Carmen P V5,1200,d0c909_a982ead5035148ae86a328c6f83d2640~mv2.jpg
4a5c62dd-7b32-f738-0612-4e6c049962ea,Canasta Hilo Arsenia,1200,d0c909_36a869edc06d480e8d52d4cc5f6e1dbc~mv2.jpg
5d9bb2df-8058-e38e-3710-1bd7b2d3c12d,Canasta Virginia P,750,d0c909_8a9b6533bb8a4a2d948fb143bf25eba3~mv2.jpg
0404ff74-b90c-3b6c-f7b7-a3ca61eedbd3,Canasta Hilo Celia D - flor,1200,d0c909_7dff5987ee1f46d09d74dce0f1086043~mv2.jpg
3362396c-30e7-138b-d4bb-ef5e1baa17f6,Fuente madera palo santo,750,d0c909_f5cf6cf8386b41649c7f529f198c95cb~mv2_d_5849_3899_s_4_2.jpg
3ad2a395-43f0-60e4-5683-c8f73059a9e5,Platito madera palo santo,400,d0c909_cd8bdd9897c743c38bbf38b519329ea7~mv2.jpg
351e10bd-5afe-137f-4839-dccefee500ea,Canasta Pabla P,500,d0c909_f347b40cfc3d4ed886bb22901f7ac32b~mv2.jpg
2c5cff18-f342-8eca-36c9-cc64e346c375,Canasta Mirta P,500,d0c909_13bd8f089e0145a7bb316fac0b278902~mv2.jpg
b2df4ce2-ed4d-1130-a24e-07a32eb0e23e,Canasta Fibra Natural,400,d0c909_40086dda6d9a4967ae9735ab43a32727~mv2_d_5657_3771_s_4_2.jpg
297094f9-1746-1083-ee70-a89bdfc7271e,Canasta Fibra Natural,280,d0c909_ad0a1da011ae42a48fd0c2b7d3736952~mv2_d_5843_3895_s_4_2.jpg
32d5a7d9-19a4-6a5d-0e65-5279f580f19f,Canasta Hilo Eusebia,880,d0c909_4f842c41b66040fa82df65ca1846c772~mv2.jpg
922d5c25-cb1b-4cdb-f800-443aa21b638f,Canasta Hilo Celia D,1200,d0c909_4077fc105ab8454fb221cd13b55a5175~mv2.jpg
1001918f-1ae3-e4fb-e250-2c315ac2d723,Clutch Estela David,950,228af0_74bd704a0fbc4a348f62794199c4d3b7~mv2_d_2448_3264_s_4_2.jpg
a9314c66-252d-6a9b-5b41-34e6de825c6e,Muñeca Maximinaproducto de referencia 02,500,d0c909_baf97ca82e0d43f180bcb547cfdb2dc7~mv2_d_6000_4000_s_4_2.jpg
81442d36-5bf8-5db7-33de-9d3d2096e1ca,clutch Estela David - referencia -,1100,d0c909_7e16e916e447469fb9fcecd016c00db5~mv2_d_4000_6000_s_4_2.jpg
74fe0d2e-ae2a-6241-db1c-f05df8d9ee04,clutch Estela- referencia,1100,d0c909_2ab60f57a22f406ab786e677c1988e77~mv2_d_4000_6000_s_4_2.jpg
